,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
14,10.394838666915893,0.026271386125132995,0.08273558616638184,0.0008800843724918763,gini,1,2,94,"{'criterion': 'gini', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 94}",0.5117866004962779,0.5090230242688238,0.5106117353308365,0.48901443816698054,0.48865069356872637,0.501875,0.010627726766530383,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15,8.022996187210083,0.02438894845258647,0.0686262607574463,0.0006558532333879894,gini,2,2,80,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.49007444168734493,0.5177349097697573,0.49875156054931336,0.48085373509102325,0.49495586380832285,0.4965,0.01221200694807751,67,0.997964934251722,0.9982793680588143,0.9987496092528916,0.9978148899641017,0.9981290926099158,0.9981875788274891,0.0003213072348151884
16,8.135518789291382,0.032506247171149846,0.06922683715820313,0.00041026060428040286,gini,2,2,81,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 81}",0.5018610421836228,0.5183571873055383,0.49812734082397003,0.4965473948524796,0.4918032786885246,0.501375,0.00910466799884048,21,0.997964934251722,0.9982793680588143,0.9982807127227259,0.9989074449820509,0.9979731836607422,0.998281128735211,0.00034266147562334937
17,8.277785682678223,0.017462779930247228,0.0703000545501709,0.0010562495589603923,gini,2,2,82,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 82}",0.5031017369727047,0.5152457996266335,0.49625468164794007,0.48462021343377276,0.4962168978562421,0.499125,0.010030460293298606,38,0.9981214777708203,0.9982793680588143,0.9979681150359487,0.9981270485406587,0.9981290926099158,0.9981250204032316,9.846394215058016e-05
18,8.358543729782104,0.03629989603885463,0.07080178260803223,0.0011116519549247807,gini,2,2,83,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 83}",0.5049627791563276,0.5121344119477287,0.5,0.48462021343377276,0.4905422446406053,0.4985,0.009855165951766226,43,0.9984345648090169,0.998122946973252,0.9985933104095029,0.9979709692523802,0.9979731836607422,0.9982189950209788,0.0002520902924680947
19,8.443426036834717,0.05764789533751739,0.07197694778442383,0.0008869599183326061,gini,2,2,84,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 84}",0.5062034739454094,0.5214685749844431,0.49063670411985016,0.4839924670433145,0.49558638083228246,0.499625,0.013139218199673895,35,0.9985911083281153,0.998592210229939,0.9982807127227259,0.9984392071172156,0.9979731836607422,0.9983752844117475,0.00023166860127008966
20,8.573314666748047,0.0464240293845736,0.08131890296936035,0.016581332160147864,gini,2,2,85,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 85}",0.5099255583126551,0.5208462974486621,0.5131086142322098,0.46829880728185813,0.4974779319041614,0.502,0.018410049229492107,12,0.9978083907326236,0.9982793680588143,0.9982807127227259,0.9982831278289371,0.9985968194574368,0.9982496837601076,0.0002522717535979746
21,8.672948026657105,0.014085624968335143,0.07437853813171387,0.0007880544534226076,gini,2,2,86,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 86}",0.5074441687344913,0.5258245177349098,0.50187265917603,0.49278091650973005,0.5,0.505625,0.011161092847918429,4,0.9984345648090169,0.998122946973252,0.9985933104095029,0.998595286405494,0.9982850015590895,0.998406222031271,0.0001824773264226144
22,8.722705221176147,0.03954109692464352,0.07541894912719727,0.0022389783885410804,gini,2,2,87,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 87}",0.5099255583126551,0.5171126322339763,0.5031210986267166,0.4821092278719397,0.4974779319041614,0.502,0.011900562437357133,12,0.997964934251722,0.9984357891443767,0.9984370115661144,0.9982831278289371,0.9979731836607422,0.9982188092903783,0.00021147758735470798
23,8.804232835769653,0.018563707450901502,0.0744328498840332,0.0017739043042482173,gini,2,2,88,"{'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 88}",0.5093052109181141,0.5264467952706907,0.5024968789013733,0.4858757062146893,0.5,0.504875,0.013234548011506898,7,0.9981214777708203,0.998592210229939,0.9985933104095029,0.9984392071172156,0.9981290926099158,0.9983750596274789,0.00021152126143617742
