,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_n_jobs,param_n_neighbors,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.2460991382598877,11.931233882904053,0.466,1.0,4,1,"{'n_neighbors': 1, 'n_jobs': 4}",7,0.4683622828784119,1.0,0.4723086496577474,1.0,0.4675405742821473,1.0,0.46641556811048335,1.0,0.4552332912988651,1.0,0.0029005080063652525,0.051154930655561266,0.005710540961998422,0.0
1,0.24392261505126953,11.912332820892335,0.4815,0.644841659918175,4,4,"{'n_neighbors': 4, 'n_jobs': 4}",6,0.4844913151364764,0.6410457107075767,0.48413192283758555,0.6466447677146879,0.4887640449438202,0.6439512347608628,0.47332077840552417,0.6460121741844858,0.4766708701134931,0.6465544122232616,0.0032280407510165837,0.059686163376006324,0.005630774855724476,0.0021333967845798786
2,0.24259114265441895,11.96542181968689,0.496375,0.6080012106150312,4,7,"{'n_neighbors': 7, 'n_jobs': 4}",3,0.49255583126550867,0.6066061365059486,0.4984443061605476,0.6080087595807915,0.5006242197253433,0.6128477649265396,0.49026993094789706,0.6076166692679882,0.5,0.6049267227938884,0.0007411091257498194,0.06565097262967974,0.004176340345408072,0.002647101239509298
3,0.24243950843811035,11.9636474609375,0.4965,0.5835955171931095,4,10,"{'n_neighbors': 10, 'n_jobs': 4}",2,0.4968982630272953,0.5812460864120226,0.5152457996266335,0.5848584389175661,0.49812734082397003,0.5901844326351985,0.485247959824231,0.5815514281254878,0.48675914249684743,0.5801371998752728,0.001085111008833573,0.057980054994546955,0.01073184341656241,0.003651489059751972
4,0.2400146484375,12.014494705200196,0.494125,0.5669353359190052,4,13,"{'n_neighbors': 13, 'n_jobs': 4}",5,0.4882133995037221,0.5604257983719474,0.507778469197262,0.5679649616768341,0.5024968789013733,0.57158487027196,0.480225988700565,0.5675042921804276,0.4918032786885246,0.5671967570938572,0.0011691871668197736,0.06448330220635544,0.00990250929677632,0.003617856554235394
5,0.2424922466278076,12.039173078536987,0.496625,0.5564681593174274,4,16,"{'n_neighbors': 16, 'n_jobs': 4}",1,0.48945409429280395,0.5561991233562931,0.5196017423771002,0.5551384326607227,0.5,0.5578305720537668,0.48085373509102325,0.5556422662712658,0.4930643127364439,0.5575304022450889,0.0038106901413312196,0.08398828521020965,0.013066483466889142,0.0010494933210973164
6,0.2408357620239258,12.04077444076538,0.4945,0.5463423901711273,4,19,"{'n_neighbors': 19, 'n_jobs': 4}",4,0.4993796526054591,0.5444583594239198,0.5084007467330429,0.5457531675269827,0.49313358302122345,0.547827446076899,0.48336472065285624,0.5454971125331668,0.4880201765447667,0.5481758652946679,0.0010734482720367248,0.06254346787526419,0.008775053870247069,0.0014267635780283745
