,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_n_neighbors,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.23871903419494628,11.996817636489869,0.496375,0.6080012106150312,7,{'n_neighbors': 7},4,0.49255583126550867,0.6066061365059486,0.4984443061605476,0.6080087595807915,0.5006242197253433,0.6128477649265396,0.49026993094789706,0.6076166692679882,0.5,0.6049267227938884,0.0013955258331769728,0.06600923584757976,0.004176340345408072,0.002647101239509298
1,0.23905234336853026,12.00965428352356,0.496625,0.596782631108057,8,{'n_neighbors': 8},2,0.4975186104218362,0.5942391984971822,0.5090230242688238,0.5987799155326138,0.5,0.6014379493591747,0.4839924670433145,0.5959107226471048,0.49243379571248425,0.5935453695042096,0.0011117560490288868,0.04910307951168239,0.008281160486733342,0.0029451746839144616
2,0.24202933311462402,11.954716682434082,0.497875,0.5905655812713422,9,{'n_neighbors': 9},1,0.4968982630272953,0.5896994364433312,0.5127566894835096,0.5928359142812452,0.4968789013732834,0.5964363863707408,0.4883866917765223,0.5876385203683471,0.4943253467843632,0.5862176488930465,0.0017543879895699779,0.038682070548601864,0.008080991534800372,0.0036835627550007785
3,0.2400524616241455,11.93733344078064,0.4965,0.5835955171931095,10,{'n_neighbors': 10},3,0.4968982630272953,0.5812460864120226,0.5152457996266335,0.5848584389175661,0.49812734082397003,0.5901844326351985,0.485247959824231,0.5815514281254878,0.48675914249684743,0.5801371998752728,0.0011888960985294006,0.06817032123007384,0.01073184341656241,0.003651489059751972
