,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
20,4.331730222702026,0.004868364334106446,0.246,0.7618113079021022,gini,3,6,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 6}",157,0.25496277915632753,0.7639323731997495,0.2520224019912881,0.7566087908650085,0.24781523096129837,0.7605501719287278,0.23728813559322035,0.7669736226002808,0.23770491803278687,0.7609915809167446,0.05912724252873004,9.067815540401189e-05,0.007272302626710695,0.0034778444713651794
21,4.303597736358642,0.004922342300415039,0.250625,0.7365298179914137,gini,3,8,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 8}",146,0.25992555831265507,0.7379461490294301,0.26011200995644057,0.7317378382605976,0.24719101123595505,0.736011253516724,0.2460765850596359,0.7402840643046666,0.23959646910466584,0.7366697848456502,0.05108025391168805,6.879958808636898e-05,0.008130376278063116,0.0028054207728991252
22,4.273341131210327,0.004887199401855469,0.25125,0.7106246945236198,gini,3,10,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 10}",140,0.25930521091811415,0.7135253600500939,0.26011200995644057,0.7071797278273111,0.2546816479400749,0.7086589559237262,0.24544883866917766,0.7132823474324957,0.2364438839848676,0.7104770813844715,0.03614954559190024,4.3053035254599115e-05,0.0090205536075138,0.002499227596725407
23,4.227095413208008,0.004833507537841797,0.25125,0.6907501709827387,gini,3,12,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 12}",140,0.26054590570719605,0.691296180338134,0.2520224019912881,0.6885656186453935,0.25031210986267166,0.6920912785245389,0.25109855618330196,0.6929920399562978,0.2421185372005044,0.6888057374493296,0.03860333347121662,7.172451961465323e-05,0.005851816136250229,0.001770636203736143
24,4.206272220611572,0.004853296279907227,0.255125,0.669779669675407,gini,3,14,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 14}",119,0.2630272952853598,0.6701628052598623,0.25886745488487867,0.6665102455811044,0.25842696629213485,0.6698968427633636,0.2517263025737602,0.6706727017324801,0.24337957124842372,0.6716557530402245,0.037607595712962856,4.215612653984916e-05,0.006872365968275482,0.0017416573350535263
25,4.152605199813843,0.004819822311401367,0.257625,0.6476555348430839,gini,3,16,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 16}",104,0.26364764267990076,0.6494990607388854,0.25886745488487867,0.6436727670890036,0.25780274656679153,0.6480150046889653,0.2517263025737602,0.6486655220852193,0.25598991172761665,0.6484253196133458,0.05582664840361315,5.1714171444032324e-05,0.003883783539321383,0.0020495310733596827
26,4.10546088218689,0.004854345321655273,0.256625,0.6289980387593703,gini,3,18,"{'criterion': 'gini', 'min_samples_leaf': 3, 'min_samples_split': 18}",110,0.2679900744416873,0.6300876643706951,0.2570006222775358,0.6234944470514625,0.2546816479400749,0.6295717411691153,0.25109855618330196,0.6311846417980334,0.25220680958385877,0.630651699407546,0.03371477032995873,6.916762544756056e-05,0.0060632378504192706,0.0028043454317601005
27,4.155602264404297,0.0049228668212890625,0.253625,0.7120305252595021,gini,4,2,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 2}",130,0.2692307692307692,0.7119599248591109,0.268201617921593,0.7087439386829345,0.2602996254681648,0.7145983119724915,0.24356559949780288,0.7129701888559387,0.22635561160151324,0.7118802619270346,0.05592256859662565,3.1348915451746295e-05,0.0163782903590238,0.001913411147075649
28,4.157855749130249,0.005062770843505859,0.253875,0.7124986027432509,gini,4,4,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 4}",128,0.2729528535980149,0.7124295554164056,0.2563783447417548,0.7078054121695605,0.250936329588015,0.7152235073460457,0.24921531701192717,0.7142188231621663,0.23959646910466584,0.7128157156220767,0.0505988482770577,0.0002684925356926475,0.01100313719252188,0.0025501227129777044
29,4.16650276184082,0.004948902130126953,0.250625,0.7122171422248492,gini,4,6,"{'criterion': 'gini', 'min_samples_leaf': 4, 'min_samples_split': 6}",146,0.2655086848635236,0.7114902943018158,0.26260112009956443,0.7082746754262474,0.250936329588015,0.71475461081588,0.24042686754551162,0.7135945060090526,0.23329129886506936,0.7129716245712504,0.03415237052380139,8.132071543202077e-05,0.012399295080733935,0.002235015606962473
