,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.36272716522216797,0.004368712521066279,21.275759983062745,0.2578192689367094,4,5,distance,"{'n_jobs': 4, 'n_neighbors': 5, 'weights': 'distance'}",0.518628912071535,0.523168908819133,0.5052473763118441,0.5228299046663322,0.5161127895266868,0.5172,0.006534568395989906,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.353333044052124,0.005247091719155832,21.158556842803954,0.21939944098168251,4,6,distance,"{'n_jobs': 4, 'n_neighbors': 6, 'weights': 'distance'}",0.5230998509687034,0.5316392625809666,0.5107446276861569,0.5248369292523833,0.5211480362537765,0.5223,0.0067748893706100375,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.3842134952545166,0.012511281841551548,23.42190022468567,1.0362669564332039,4,7,distance,"{'n_jobs': 4, 'n_neighbors': 7, 'weights': 'distance'}",0.5211127670144063,0.5261584454409567,0.5137431284357821,0.5238334169593577,0.5337361530715005,0.5237,0.006511962661951694,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,0.3884610176086426,0.004453689675664927,23.769720220565794,0.28360814927262623,4,8,distance,"{'n_jobs': 4, 'n_neighbors': 8, 'weights': 'distance'}",0.5191256830601093,0.5336322869955157,0.5172413793103449,0.5258404415454089,0.527693856998993,0.5247,0.005953071734420674,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.39119524955749513,0.00156101352054854,23.622650146484375,0.0962459996291829,4,9,distance,"{'n_jobs': 4, 'n_neighbors': 9, 'weights': 'distance'}",0.5156482861400894,0.5331340308918784,0.5182408795602199,0.5218263923733065,0.5337361530715005,0.5245,0.007545836571912524,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.3933593273162842,0.002588821051951399,23.68733916282654,0.07950210074535054,4,10,distance,"{'n_jobs': 4, 'n_neighbors': 10, 'weights': 'distance'}",0.5146547441629409,0.5311410064773293,0.5152423788105946,0.5203211239337682,0.5327291037260826,0.5228,0.007716979155576102,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
